Local Date/Time	Relative Time	flowsensor-a:flow [µL/min]
06/15/2022 13:58:07	00:35:05.938	0.311
06/15/2022 13:58:07	00:35:06.342	0.310
06/15/2022 13:58:08	00:35:06.750	0.311
06/15/2022 13:58:08	00:35:06.957	0.310
06/15/2022 13:58:08	00:35:07.058	0.311
06/15/2022 13:58:08	00:35:07.160	0.313
06/15/2022 13:58:08	00:35:07.260	0.312
06/15/2022 13:58:09	00:35:07.562	0.311
06/15/2022 13:58:09	00:35:07.766	0.310
06/15/2022 13:58:09	00:35:08.072	0.308
06/15/2022 13:58:09	00:35:08.174	0.309
06/15/2022 13:58:09	00:35:08.277	0.311
06/15/2022 13:58:09	00:35:08.480	0.310
06/15/2022 13:58:10	00:35:08.582	0.311
06/15/2022 13:58:10	00:35:08.882	0.310
06/15/2022 13:58:10	00:35:08.984	0.309
06/15/2022 13:58:10	00:35:09.086	0.310
06/15/2022 13:58:10	00:35:09.494	0.311
06/15/2022 13:58:11	00:35:09.702	0.310
06/15/2022 13:58:11	00:35:10.006	0.311
06/15/2022 13:58:11	00:35:10.210	0.313
06/15/2022 13:58:12	00:35:10.516	0.310
06/15/2022 13:58:13	00:35:11.936	0.309
06/15/2022 13:58:13	00:35:12.344	0.311
06/15/2022 13:58:13	00:35:12.446	0.310
06/15/2022 13:58:14	00:35:12.548	0.309
06/15/2022 13:58:14	00:35:12.750	0.310
06/15/2022 13:58:14	00:35:13.360	0.311
06/15/2022 13:58:15	00:35:13.564	0.310
06/15/2022 13:58:15	00:35:13.768	0.311
06/15/2022 13:58:15	00:35:13.972	0.309
06/15/2022 13:58:15	00:35:14.074	0.311
06/15/2022 13:58:16	00:35:14.576	0.309
06/15/2022 13:58:16	00:35:14.780	0.310
06/15/2022 13:58:17	00:35:16.204	0.312
06/15/2022 13:58:17	00:35:16.306	0.310
06/15/2022 13:58:17	00:35:16.408	0.311
06/15/2022 13:58:17	00:35:16.510	0.308
06/15/2022 13:58:18	00:35:16.611	0.310
06/15/2022 13:58:19	00:35:18.340	0.311
06/15/2022 13:58:20	00:35:18.642	0.309
06/15/2022 13:58:20	00:35:18.948	0.311
06/15/2022 13:58:20	00:35:19.050	0.310
06/15/2022 13:58:20	00:35:19.152	0.311
06/15/2022 13:58:21	00:35:19.964	0.309
06/15/2022 13:58:21	00:35:20.066	0.310
06/15/2022 13:58:21	00:35:20.576	0.311
06/15/2022 13:58:22	00:35:20.779	0.310
06/15/2022 13:58:22	00:35:21.200	0.311
06/15/2022 13:58:23	00:35:21.606	0.309
06/15/2022 13:58:23	00:35:22.217	0.310
06/15/2022 13:58:24	00:35:22.824	0.308
06/15/2022 13:58:24	00:35:23.232	0.310
06/15/2022 13:58:25	00:35:23.744	0.309
06/15/2022 13:58:25	00:35:24.556	0.310
06/15/2022 13:58:26	00:35:24.760	0.309
06/15/2022 13:58:26	00:35:24.862	0.310
06/15/2022 13:58:26	00:35:25.065	0.309
06/15/2022 13:58:26	00:35:25.470	0.308
06/15/2022 13:58:27	00:35:25.672	0.310
06/15/2022 13:58:27	00:35:25.876	0.307
06/15/2022 13:58:27	00:35:25.978	0.310
06/15/2022 13:58:27	00:35:26.182	0.309
06/15/2022 13:58:27	00:35:26.284	0.310
06/15/2022 13:58:27	00:35:26.385	0.308
06/15/2022 13:58:28	00:35:27.198	0.309
06/15/2022 13:58:29	00:35:28.012	0.308
06/15/2022 13:58:30	00:35:29.237	0.309
06/15/2022 13:58:30	00:35:29.339	0.308
06/15/2022 13:58:30	00:35:29.440	0.310
06/15/2022 13:58:31	00:35:30.252	0.309
06/15/2022 13:58:31	00:35:30.456	0.310
06/15/2022 13:58:31	00:35:30.557	0.308
06/15/2022 13:58:32	00:35:31.628	0.308
06/15/2022 13:58:33	00:35:31.628	0.308
06/15/2022 13:58:33	00:35:32.390	0.306
06/15/2022 13:58:33	00:35:32.490	0.308
06/15/2022 13:58:33	00:35:32.592	0.307
06/15/2022 13:58:34	00:35:32.694	0.309
06/15/2022 13:58:34	00:35:32.796	0.308
06/15/2022 13:58:34	00:35:33.305	0.309
06/15/2022 13:58:34	00:35:33.509	0.308
06/15/2022 13:58:35	00:35:33.712	0.310
06/15/2022 13:58:35	00:35:34.422	0.308
06/15/2022 13:58:36	00:35:34.931	0.307
06/15/2022 13:58:36	00:35:35.232	0.308
06/15/2022 13:58:36	00:35:35.640	0.307
06/15/2022 13:58:37	00:35:36.353	0.309
06/15/2022 13:58:37	00:35:36.554	0.308
06/15/2022 13:58:38	00:35:36.758	0.307
06/15/2022 13:58:38	00:35:36.962	0.308
06/15/2022 13:58:38	00:35:37.268	0.309
06/15/2022 13:58:38	00:35:37.369	0.307
06/15/2022 13:58:39	00:35:38.592	0.309
06/15/2022 13:58:40	00:35:39.504	0.307
06/15/2022 13:58:41	00:35:40.014	0.306
06/15/2022 13:58:41	00:35:40.116	0.307
06/15/2022 13:58:41	00:35:40.319	0.308
06/15/2022 13:58:42	00:35:40.926	0.306
06/15/2022 13:58:42	00:35:41.028	0.307
06/15/2022 13:58:43	00:35:42.043	0.308
06/15/2022 13:58:43	00:35:42.146	0.307
06/15/2022 13:58:43	00:35:42.660	0.308
06/15/2022 13:58:44	00:35:42.864	0.307
06/15/2022 13:58:45	00:35:44.186	0.308
06/15/2022 13:58:45	00:35:44.288	0.307
06/15/2022 13:58:45	00:35:44.491	0.306
06/15/2022 13:58:46	00:35:45.404	0.308
06/15/2022 13:58:47	00:35:46.213	0.307
06/15/2022 13:58:48	00:35:46.824	0.308
06/15/2022 13:58:48	00:35:46.926	0.306
06/15/2022 13:58:48	00:35:47.028	0.307
06/15/2022 13:58:48	00:35:47.129	0.306
06/15/2022 13:58:48	00:35:47.537	0.308
06/15/2022 13:58:48	00:35:47.637	0.305
06/15/2022 13:58:49	00:35:47.840	0.304
06/15/2022 13:58:49	00:35:47.942	0.306
06/15/2022 13:58:49	00:35:48.044	0.305
06/15/2022 13:58:49	00:35:48.146	0.307
06/15/2022 13:58:49	00:35:48.352	0.308
06/15/2022 13:58:50	00:35:49.061	0.307
06/15/2022 13:58:50	00:35:49.470	0.308
06/15/2022 13:58:51	00:35:49.776	0.307
06/15/2022 13:58:51	00:35:50.183	0.305
06/15/2022 13:58:51	00:35:50.592	0.306
06/15/2022 13:58:52	00:35:50.796	0.305
06/15/2022 13:58:52	00:35:50.998	0.306
06/15/2022 13:58:52	00:35:51.609	0.305
06/15/2022 13:58:53	00:35:51.811	0.307
06/15/2022 13:58:53	00:35:51.911	0.306
06/15/2022 13:58:53	00:35:52.218	0.307
06/15/2022 13:58:53	00:35:52.524	0.306
06/15/2022 13:58:53	00:35:52.630	0.307
06/15/2022 13:58:54	00:35:53.239	0.306
06/15/2022 13:58:55	00:35:53.850	0.304
06/15/2022 13:58:55	00:35:53.952	0.306
06/15/2022 13:58:55	00:35:54.661	0.304
06/15/2022 13:58:56	00:35:54.763	0.306
06/15/2022 13:58:56	00:35:54.866	0.304
06/15/2022 13:58:56	00:35:54.968	0.305
06/15/2022 13:58:56	00:35:55.070	0.304
06/15/2022 13:58:56	00:35:55.172	0.305
06/15/2022 13:58:56	00:35:55.477	0.307
06/15/2022 13:58:57	00:35:56.594	0.305
06/15/2022 13:58:57	00:35:56.696	0.306
06/15/2022 13:58:58	00:35:56.798	0.307
06/15/2022 13:58:58	00:35:57.101	0.306
06/15/2022 13:58:59	00:35:57.808	0.307
06/15/2022 13:58:59	00:35:58.419	0.305
06/15/2022 13:59:00	00:35:59.130	0.304
06/15/2022 13:59:00	00:35:59.232	0.305
06/15/2022 13:59:00	00:35:59.436	0.304
06/15/2022 13:59:00	00:35:59.538	0.306
06/15/2022 13:59:00	00:35:59.741	0.305
06/15/2022 13:59:01	00:36:00.755	0.305
06/15/2022 13:59:02	00:36:00.755	0.305
06/15/2022 13:59:02	00:36:00.770	0.303
06/15/2022 13:59:02	00:36:00.872	0.305
06/15/2022 13:59:02	00:36:01.279	0.307
06/15/2022 13:59:02	00:36:01.483	0.304
06/15/2022 13:59:02	00:36:01.583	0.306
06/15/2022 13:59:03	00:36:01.992	0.305
06/15/2022 13:59:03	00:36:02.196	0.306
06/15/2022 13:59:03	00:36:02.314	0.305
06/15/2022 13:59:03	00:36:02.623	0.306
06/15/2022 13:59:03	00:36:02.723	0.304
06/15/2022 13:59:04	00:36:02.823	0.305
06/15/2022 13:59:04	00:36:03.228	0.306
06/15/2022 13:59:04	00:36:03.330	0.304
06/15/2022 13:59:04	00:36:03.534	0.305
06/15/2022 13:59:05	00:36:04.145	0.303
06/15/2022 13:59:05	00:36:04.247	0.305
06/15/2022 13:59:05	00:36:04.349	0.304
06/15/2022 13:59:05	00:36:04.451	0.305
06/15/2022 13:59:05	00:36:04.553	0.306
06/15/2022 13:59:05	00:36:04.657	0.305
06/15/2022 13:59:06	00:36:04.964	0.303
06/15/2022 13:59:06	00:36:05.167	0.305
06/15/2022 13:59:06	00:36:05.371	0.306
06/15/2022 13:59:07	00:36:05.975	0.305
06/15/2022 13:59:07	00:36:06.180	0.306
06/15/2022 13:59:07	00:36:06.282	0.305
06/15/2022 13:59:08	00:36:07.800	0.305
06/15/2022 13:59:09	00:36:07.800	0.305
06/15/2022 13:59:09	00:36:07.907	0.306
06/15/2022 13:59:09	00:36:08.009	0.304
06/15/2022 13:59:09	00:36:08.111	0.305
06/15/2022 13:59:09	00:36:08.313	0.303
06/15/2022 13:59:09	00:36:08.413	0.304
06/15/2022 13:59:10	00:36:09.431	0.303
06/15/2022 13:59:10	00:36:09.533	0.305
06/15/2022 13:59:10	00:36:09.633	0.303
06/15/2022 13:59:10	00:36:09.733	0.304
06/15/2022 13:59:11	00:36:10.342	0.303
06/15/2022 13:59:11	00:36:10.444	0.304
06/15/2022 13:59:12	00:36:11.155	0.305
06/15/2022 13:59:12	00:36:11.459	0.304
06/15/2022 13:59:12	00:36:11.561	0.305
06/15/2022 13:59:13	00:36:12.072	0.303
06/15/2022 13:59:13	00:36:12.275	0.304
06/15/2022 13:59:13	00:36:12.579	0.303
06/15/2022 13:59:14	00:36:13.190	0.305
06/15/2022 13:59:14	00:36:13.394	0.306
06/15/2022 13:59:14	00:36:13.496	0.305
06/15/2022 13:59:14	00:36:13.699	0.304
06/15/2022 13:59:15	00:36:14.508	0.305
06/15/2022 13:59:15	00:36:14.813	0.303
06/15/2022 13:59:16	00:36:15.217	0.304
06/15/2022 13:59:17	00:36:15.928	0.303
06/15/2022 13:59:17	00:36:16.440	0.304
06/15/2022 13:59:17	00:36:16.542	0.303
06/15/2022 13:59:17	00:36:16.643	0.304
06/15/2022 13:59:18	00:36:17.360	0.303
06/15/2022 13:59:19	00:36:17.971	0.302
06/15/2022 13:59:19	00:36:18.683	0.304
06/15/2022 13:59:20	00:36:19.001	0.302
06/15/2022 13:59:20	00:36:19.103	0.304
06/15/2022 13:59:20	00:36:19.205	0.302
06/15/2022 13:59:20	00:36:19.305	0.304
06/15/2022 13:59:20	00:36:19.505	0.303
06/15/2022 13:59:20	00:36:19.605	0.304
06/15/2022 13:59:21	00:36:19.911	0.303
06/15/2022 13:59:21	00:36:20.319	0.304
06/15/2022 13:59:21	00:36:20.625	0.303
06/15/2022 13:59:21	00:36:20.827	0.304
06/15/2022 13:59:22	00:36:21.027	0.303
06/15/2022 13:59:23	00:36:22.047	0.302
06/15/2022 13:59:23	00:36:22.147	0.303
06/15/2022 13:59:24	00:36:23.062	0.304
06/15/2022 13:59:24	00:36:23.164	0.303
06/15/2022 13:59:24	00:36:23.871	0.304
06/15/2022 13:59:25	00:36:23.973	0.302
06/15/2022 13:59:25	00:36:24.075	0.304
06/15/2022 13:59:25	00:36:24.279	0.305
06/15/2022 13:59:25	00:36:24.382	0.303
06/15/2022 13:59:26	00:36:25.091	0.302
06/15/2022 13:59:26	00:36:25.193	0.303
06/15/2022 13:59:26	00:36:25.397	0.302
06/15/2022 13:59:26	00:36:25.499	0.304
06/15/2022 13:59:26	00:36:25.601	0.303
06/15/2022 13:59:26	00:36:25.806	0.302
06/15/2022 13:59:28	00:36:26.111	0.303
06/15/2022 13:59:28	00:36:26.213	0.301
06/15/2022 13:59:28	00:36:26.515	0.303
06/15/2022 13:59:28	00:36:26.719	0.301
06/15/2022 13:59:29	00:36:26.923	0.302
06/15/2022 13:59:29	00:36:27.026	0.304
06/15/2022 13:59:29	00:36:27.127	0.302
06/15/2022 13:59:29	00:36:27.735	0.301
06/15/2022 13:59:29	00:36:27.835	0.302
06/15/2022 13:59:30	00:36:28.341	0.303
06/15/2022 13:59:30	00:36:28.750	0.302
06/15/2022 13:59:31	00:36:29.455	0.303
06/15/2022 13:59:31	00:36:29.557	0.302
06/15/2022 13:59:32	00:36:29.965	0.301
06/15/2022 13:59:32	00:36:30.068	0.302
06/15/2022 13:59:33	00:36:31.081	0.301
06/15/2022 13:59:33	00:36:31.591	0.302
06/15/2022 13:59:34	00:36:32.605	0.304
06/15/2022 13:59:34	00:36:32.707	0.302
06/15/2022 13:59:35	00:36:33.217	0.301
06/15/2022 13:59:35	00:36:33.317	0.300
06/15/2022 13:59:35	00:36:33.517	0.301
06/15/2022 13:59:35	00:36:33.721	0.300
06/15/2022 13:59:35	00:36:33.823	0.302
06/15/2022 13:59:36	00:36:34.027	0.300
06/15/2022 13:59:36	00:36:34.129	0.302
06/15/2022 13:59:37	00:36:35.245	0.303
06/15/2022 13:59:37	00:36:35.347	0.302
06/15/2022 13:59:38	00:36:36.361	0.300
06/15/2022 13:59:38	00:36:36.769	0.299
06/15/2022 13:59:38	00:36:36.871	0.300
06/15/2022 13:59:39	00:36:37.785	0.303
06/15/2022 13:59:39	00:36:37.887	0.302
06/15/2022 13:59:40	00:36:38.091	0.303
06/15/2022 13:59:40	00:36:38.193	0.302
06/15/2022 13:59:41	00:36:39.113	0.300
06/15/2022 13:59:41	00:36:39.215	0.303
06/15/2022 13:59:41	00:36:39.317	0.301
06/15/2022 13:59:41	00:36:39.419	0.302
06/15/2022 13:59:41	00:36:39.826	0.301
06/15/2022 13:59:42	00:36:40.031	0.302
06/15/2022 13:59:42	00:36:40.233	0.300
06/15/2022 13:59:42	00:36:40.435	0.299
06/15/2022 13:59:42	00:36:40.537	0.302
06/15/2022 13:59:42	00:36:40.741	0.300
06/15/2022 13:59:43	00:36:41.455	0.301
06/15/2022 13:59:43	00:36:41.557	0.300
06/15/2022 13:59:43	00:36:41.757	0.299
06/15/2022 13:59:43	00:36:41.857	0.300
06/15/2022 13:59:44	00:36:42.367	0.302
06/15/2022 13:59:44	00:36:42.469	0.301
06/15/2022 13:59:44	00:36:42.571	0.299
06/15/2022 13:59:44	00:36:42.672	0.300
06/15/2022 13:59:44	00:36:42.979	0.301
06/15/2022 13:59:45	00:36:43.689	0.300
06/15/2022 13:59:45	00:36:43.791	0.301
06/15/2022 13:59:46	00:36:44.299	0.302
06/15/2022 13:59:46	00:36:44.501	0.301
06/15/2022 13:59:47	00:36:46.001	0.301
06/15/2022 13:59:48	00:36:46.001	0.301
06/15/2022 13:59:48	00:36:46.125	0.300
06/15/2022 13:59:48	00:36:46.838	0.301
06/15/2022 13:59:49	00:36:47.151	0.300
06/15/2022 13:59:49	00:36:47.453	0.301
06/15/2022 13:59:49	00:36:47.555	0.300
06/15/2022 13:59:50	00:36:48.877	0.301
06/15/2022 13:59:50	00:36:48.979	0.300
06/15/2022 13:59:51	00:36:49.081	0.301
06/15/2022 13:59:51	00:36:49.183	0.300
06/15/2022 13:59:51	00:36:49.285	0.301
06/15/2022 13:59:51	00:36:49.387	0.300
06/15/2022 13:59:52	00:36:51.025	0.300
06/15/2022 13:59:53	00:36:51.025	0.300
06/15/2022 13:59:53	00:36:51.625	0.301
06/15/2022 13:59:53	00:36:51.727	0.302
06/15/2022 13:59:53	00:36:51.829	0.301
06/15/2022 13:59:54	00:36:52.440	0.300
06/15/2022 13:59:55	00:36:53.459	0.301
06/15/2022 13:59:55	00:36:53.561	0.299
06/15/2022 13:59:56	00:36:54.071	0.300
06/15/2022 13:59:56	00:36:54.379	0.299
06/15/2022 13:59:57	00:36:55.499	0.298
06/15/2022 13:59:57	00:36:55.599	0.299
06/15/2022 13:59:58	00:36:56.107	0.300
06/15/2022 13:59:58	00:36:56.209	0.299
06/15/2022 13:59:58	00:36:56.311	0.300
06/15/2022 13:59:58	00:36:56.514	0.298
06/15/2022 13:59:58	00:36:56.819	0.299
06/15/2022 13:59:58	00:36:57.019	0.298
06/15/2022 13:59:59	00:36:57.119	0.297
06/15/2022 13:59:59	00:36:57.221	0.300
06/15/2022 13:59:59	00:36:57.425	0.299
06/15/2022 13:59:59	00:36:57.527	0.300
06/15/2022 13:59:59	00:36:57.934	0.299
06/15/2022 13:59:59	00:36:58.036	0.300
06/15/2022 14:00:00	00:36:58.339	0.299
06/15/2022 14:00:00	00:36:58.443	0.300
06/15/2022 14:00:00	00:36:58.647	0.299
06/15/2022 14:00:01	00:36:59.865	0.300
06/15/2022 14:00:02	00:37:00.782	0.298
06/15/2022 14:00:03	00:37:01.901	0.299
06/15/2022 14:00:04	00:37:03.094	0.299
06/15/2022 14:00:05	00:37:03.094	0.299
06/15/2022 14:00:05	00:37:03.322	0.298
06/15/2022 14:00:05	00:37:03.539	0.299
06/15/2022 14:00:05	00:37:03.640	0.298
06/15/2022 14:00:06	00:37:04.553	0.299
06/15/2022 14:00:06	00:37:04.655	0.297
06/15/2022 14:00:06	00:37:04.858	0.298
06/15/2022 14:00:07	00:37:05.985	0.300
06/15/2022 14:00:08	00:37:06.392	0.298
06/15/2022 14:00:08	00:37:06.494	0.299
06/15/2022 14:00:08	00:37:06.699	0.298
06/15/2022 14:00:08	00:37:06.901	0.299
06/15/2022 14:00:08	00:37:07.105	0.298
06/15/2022 14:00:09	00:37:07.207	0.297
06/15/2022 14:00:09	00:37:07.309	0.299
06/15/2022 14:00:09	00:37:07.411	0.297
06/15/2022 14:00:09	00:37:07.513	0.298
06/15/2022 14:00:10	00:37:08.323	0.297
06/15/2022 14:00:10	00:37:09.037	0.299
06/15/2022 14:00:11	00:37:09.340	0.297
06/15/2022 14:00:12	00:37:10.253	0.299
06/15/2022 14:00:12	00:37:10.558	0.300
06/15/2022 14:00:12	00:37:10.760	0.298
06/15/2022 14:00:12	00:37:10.860	0.300
06/15/2022 14:00:12	00:37:10.961	0.299
06/15/2022 14:00:13	00:37:11.369	0.297
06/15/2022 14:00:13	00:37:11.471	0.298
06/15/2022 14:00:14	00:37:12.489	0.297
06/15/2022 14:00:15	00:37:13.202	0.298
06/15/2022 14:00:15	00:37:13.304	0.297
06/15/2022 14:00:15	00:37:13.809	0.298
06/15/2022 14:00:15	00:37:13.911	0.297
06/15/2022 14:00:16	00:37:14.319	0.298
06/15/2022 14:00:16	00:37:14.421	0.297
06/15/2022 14:00:16	00:37:14.726	0.298
06/15/2022 14:00:17	00:37:15.641	0.297
06/15/2022 14:00:17	00:37:15.745	0.299
06/15/2022 14:00:17	00:37:15.948	0.296
06/15/2022 14:00:17	00:37:16.050	0.298
06/15/2022 14:00:17	00:37:16.152	0.297
06/15/2022 14:00:18	00:37:16.357	0.298
06/15/2022 14:00:18	00:37:16.663	0.297
06/15/2022 14:00:18	00:37:16.765	0.298
06/15/2022 14:00:18	00:37:17.071	0.296
06/15/2022 14:00:19	00:37:17.275	0.298
06/15/2022 14:00:19	00:37:17.377	0.297
06/15/2022 14:00:19	00:37:17.782	0.298
06/15/2022 14:00:19	00:37:17.983	0.297
06/15/2022 14:00:20	00:37:19.184	0.297
06/15/2022 14:00:21	00:37:19.184	0.297
06/15/2022 14:00:21	00:37:19.300	0.298
06/15/2022 14:00:21	00:37:19.403	0.297
06/15/2022 14:00:21	00:37:19.505	0.298
06/15/2022 14:00:21	00:37:19.607	0.297
06/15/2022 14:00:21	00:37:19.913	0.299
06/15/2022 14:00:21	00:37:20.020	0.298
06/15/2022 14:00:22	00:37:20.524	0.296
06/15/2022 14:00:22	00:37:20.624	0.297
06/15/2022 14:00:22	00:37:20.724	0.296
06/15/2022 14:00:22	00:37:20.827	0.297
06/15/2022 14:00:22	00:37:21.031	0.296
06/15/2022 14:00:23	00:37:21.235	0.298
06/15/2022 14:00:23	00:37:21.337	0.297
06/15/2022 14:00:23	00:37:21.540	0.298
06/15/2022 14:00:23	00:37:21.744	0.297
06/15/2022 14:00:24	00:37:22.761	0.298
06/15/2022 14:00:24	00:37:22.862	0.297
06/15/2022 14:00:25	00:37:23.570	0.296
06/15/2022 14:00:25	00:37:23.979	0.297
06/15/2022 14:00:26	00:37:24.588	0.296
06/15/2022 14:00:26	00:37:25.095	0.295
06/15/2022 14:00:27	00:37:25.299	0.297
06/15/2022 14:00:27	00:37:25.503	0.296
06/15/2022 14:00:27	00:37:25.808	0.297
06/15/2022 14:00:28	00:37:26.629	0.296
06/15/2022 14:00:29	00:37:27.440	0.294
06/15/2022 14:00:29	00:37:27.540	0.296
06/15/2022 14:00:29	00:37:27.642	0.295
06/15/2022 14:00:29	00:37:27.949	0.296
06/15/2022 14:00:30	00:37:28.255	0.297
06/15/2022 14:00:30	00:37:28.860	0.296
06/15/2022 14:00:30	00:37:28.960	0.295
06/15/2022 14:00:30	00:37:29.062	0.297
06/15/2022 14:00:30	00:37:29.164	0.295
06/15/2022 14:00:31	00:37:29.267	0.297
06/15/2022 14:00:31	00:37:29.369	0.295
06/15/2022 14:00:31	00:37:29.675	0.294
06/15/2022 14:00:31	00:37:29.878	0.296
06/15/2022 14:00:31	00:37:29.980	0.294
06/15/2022 14:00:31	00:37:30.082	0.297
06/15/2022 14:00:32	00:37:30.282	0.296
06/15/2022 14:00:32	00:37:30.382	0.295
06/15/2022 14:00:32	00:37:30.484	0.297
06/15/2022 14:00:33	00:37:31.802	0.295
06/15/2022 14:00:34	00:37:32.415	0.296
06/15/2022 14:00:34	00:37:32.820	0.295
06/15/2022 14:00:34	00:37:32.920	0.294
06/15/2022 14:00:34	00:37:33.020	0.296
06/15/2022 14:00:35	00:37:33.936	0.297
06/15/2022 14:00:35	00:37:34.141	0.296
06/15/2022 14:00:36	00:37:34.342	0.295
06/15/2022 14:00:36	00:37:34.550	0.297
06/15/2022 14:00:36	00:37:34.652	0.294
06/15/2022 14:00:36	00:37:34.754	0.296
06/15/2022 14:00:36	00:37:35.061	0.295
06/15/2022 14:00:37	00:37:35.468	0.296
06/15/2022 14:00:37	00:37:35.872	0.295
06/15/2022 14:00:38	00:37:36.587	0.296
06/15/2022 14:00:38	00:37:36.790	0.295
06/15/2022 14:00:38	00:37:37.294	0.294
06/15/2022 14:00:39	00:37:37.703	0.295
06/15/2022 14:00:40	00:37:39.024	0.297
06/15/2022 14:00:40	00:37:39.127	0.296
06/15/2022 14:00:41	00:37:39.738	0.297
06/15/2022 14:00:41	00:37:39.840	0.295
06/15/2022 14:00:41	00:37:40.148	0.294
06/15/2022 14:00:42	00:37:40.761	0.296
06/15/2022 14:00:42	00:37:40.964	0.295
06/15/2022 14:00:43	00:37:42.083	0.293
06/15/2022 14:00:43	00:37:42.184	0.295
06/15/2022 14:00:43	00:37:42.287	0.294
06/15/2022 14:00:44	00:37:43.206	0.293
06/15/2022 14:00:44	00:37:43.308	0.295
06/15/2022 14:00:45	00:37:43.918	0.296
06/15/2022 14:00:45	00:37:44.118	0.295
06/15/2022 14:00:46	00:37:44.935	0.294
06/15/2022 14:00:47	00:37:45.846	0.295
06/15/2022 14:00:47	00:37:45.948	0.294
06/15/2022 14:00:48	00:37:46.962	0.295
06/15/2022 14:00:48	00:37:47.370	0.293
06/15/2022 14:00:49	00:37:47.575	0.294
06/15/2022 14:00:49	00:37:47.677	0.293
06/15/2022 14:00:49	00:37:47.779	0.294
06/15/2022 14:00:49	00:37:48.184	0.296
06/15/2022 14:00:49	00:37:48.294	0.295
06/15/2022 14:00:50	00:37:48.498	0.296
06/15/2022 14:00:50	00:37:48.600	0.294
06/15/2022 14:00:51	00:37:49.818	0.293
06/15/2022 14:00:51	00:37:50.124	0.294
06/15/2022 14:00:51	00:37:50.328	0.292
06/15/2022 14:00:52	00:37:50.938	0.293
06/15/2022 14:00:53	00:37:51.650	0.295
06/15/2022 14:00:53	00:37:52.262	0.293
06/15/2022 14:00:54	00:37:52.462	0.292
06/15/2022 14:00:54	00:37:52.562	0.295
06/15/2022 14:00:54	00:37:52.664	0.293
06/15/2022 14:00:54	00:37:53.175	0.295
06/15/2022 14:00:55	00:37:53.480	0.293
06/15/2022 14:00:55	00:37:54.188	0.292
06/15/2022 14:00:55	00:37:54.392	0.293
06/15/2022 14:00:56	00:37:54.597	0.292
06/15/2022 14:00:56	00:37:54.800	0.293
06/15/2022 14:00:56	00:37:55.404	0.292
06/15/2022 14:00:57	00:37:55.506	0.293
06/15/2022 14:00:58	00:37:56.632	0.294
06/15/2022 14:00:58	00:37:56.834	0.293
06/15/2022 14:00:59	00:37:58.256	0.294
06/15/2022 14:01:00	00:37:58.460	0.292
06/15/2022 14:01:00	00:37:59.078	0.294
06/15/2022 14:01:00	00:37:59.382	0.293
06/15/2022 14:01:01	00:37:59.584	0.292
06/15/2022 14:01:02	00:38:00.806	0.294
06/15/2022 14:01:02	00:38:00.906	0.293
06/15/2022 14:01:02	00:38:01.008	0.292
06/15/2022 14:01:02	00:38:01.110	0.293
06/15/2022 14:01:03	00:38:01.722	0.292
06/15/2022 14:01:03	00:38:01.924	0.293
06/15/2022 14:01:04	00:38:02.534	0.292
06/15/2022 14:01:04	00:38:02.942	0.293
06/15/2022 14:01:05	00:38:04.464	0.292
06/15/2022 14:01:06	00:38:04.566	0.293
06/15/2022 14:01:06	00:38:04.668	0.292
06/15/2022 14:01:07	00:38:05.586	0.291
06/15/2022 14:01:07	00:38:05.688	0.292
06/15/2022 14:01:07	00:38:05.892	0.291
06/15/2022 14:01:07	00:38:06.196	0.292
06/15/2022 14:01:07	00:38:06.398	0.291
06/15/2022 14:01:08	00:38:06.806	0.292
06/15/2022 14:01:09	00:38:07.620	0.293
06/15/2022 14:01:09	00:38:07.722	0.292
06/15/2022 14:01:10	00:38:08.538	0.291
06/15/2022 14:01:10	00:38:08.639	0.292
06/15/2022 14:01:10	00:38:08.742	0.291
06/15/2022 14:01:10	00:38:08.944	0.290
06/15/2022 14:01:11	00:38:09.660	0.291
06/15/2022 14:01:11	00:38:10.170	0.292
06/15/2022 14:01:12	00:38:10.676	0.293
06/15/2022 14:01:12	00:38:10.880	0.292
06/15/2022 14:01:12	00:38:11.084	0.294
06/15/2022 14:01:12	00:38:11.390	0.292
06/15/2022 14:01:13	00:38:12.100	0.291
06/15/2022 14:01:13	00:38:12.202	0.293
06/15/2022 14:01:13	00:38:12.508	0.291
06/15/2022 14:01:14	00:38:12.712	0.290
06/15/2022 14:01:14	00:38:12.813	0.291
06/15/2022 14:01:14	00:38:13.318	0.292
06/15/2022 14:01:15	00:38:14.032	0.291
06/15/2022 14:01:15	00:38:14.440	0.292
06/15/2022 14:01:15	00:38:14.540	0.290
06/15/2022 14:01:16	00:38:14.640	0.291
06/15/2022 14:01:16	00:38:14.740	0.289
06/15/2022 14:01:16	00:38:14.842	0.291
06/15/2022 14:01:16	00:38:15.352	0.292
06/15/2022 14:01:16	00:38:15.555	0.291
06/15/2022 14:01:17	00:38:15.657	0.292
06/15/2022 14:01:17	00:38:15.760	0.290
06/15/2022 14:01:17	00:38:15.860	0.292
06/15/2022 14:01:17	00:38:16.262	0.291
06/15/2022 14:01:17	00:38:16.364	0.292
06/15/2022 14:01:18	00:38:16.670	0.293
06/15/2022 14:01:18	00:38:16.975	0.291
06/15/2022 14:01:19	00:38:17.684	0.289
06/15/2022 14:01:19	00:38:17.888	0.291
06/15/2022 14:01:19	00:38:18.092	0.290
06/15/2022 14:01:19	00:38:18.194	0.291
