Local Date/Time	Relative Time	setflow-a:setflow [µL/min]
06/15/2022 14:00:46	00:37:44.935	0.294
06/15/2022 14:00:46	00:37:45.037	0.294
06/15/2022 14:00:46	00:37:45.138	0.294
06/15/2022 14:00:46	00:37:45.240	0.294
06/15/2022 14:00:46	00:37:45.342	0.294
06/15/2022 14:00:47	00:37:45.442	0.294
06/15/2022 14:00:47	00:37:45.542	0.294
06/15/2022 14:00:47	00:37:45.642	0.294
06/15/2022 14:00:47	00:37:45.744	0.294
06/15/2022 14:00:47	00:37:45.846	0.294
06/15/2022 14:00:47	00:37:45.948	0.294
06/15/2022 14:00:47	00:37:46.050	0.294
06/15/2022 14:00:47	00:37:46.153	0.294
06/15/2022 14:00:47	00:37:46.255	0.294
06/15/2022 14:00:47	00:37:46.357	0.294
06/15/2022 14:00:48	00:37:46.458	0.294
06/15/2022 14:00:48	00:37:46.560	0.294
06/15/2022 14:00:48	00:37:46.660	0.294
06/15/2022 14:00:48	00:37:46.762	0.294
06/15/2022 14:00:48	00:37:46.862	0.294
06/15/2022 14:00:48	00:37:46.962	0.294
06/15/2022 14:00:48	00:37:47.064	0.294
06/15/2022 14:00:48	00:37:47.166	0.294
06/15/2022 14:00:48	00:37:47.268	0.294
06/15/2022 14:00:48	00:37:47.370	0.294
06/15/2022 14:00:49	00:37:47.472	0.294
06/15/2022 14:00:49	00:37:47.575	0.294
06/15/2022 14:00:49	00:37:47.677	0.294
06/15/2022 14:00:49	00:37:47.779	0.294
06/15/2022 14:00:49	00:37:47.880	0.294
06/15/2022 14:00:49	00:37:47.982	0.294
06/15/2022 14:00:49	00:37:48.084	0.294
06/15/2022 14:00:49	00:37:48.184	0.294
06/15/2022 14:00:49	00:37:48.294	0.294
06/15/2022 14:00:50	00:37:48.396	0.294
06/15/2022 14:00:50	00:37:48.498	0.294
06/15/2022 14:00:50	00:37:48.600	0.294
06/15/2022 14:00:50	00:37:48.702	0.294
06/15/2022 14:00:50	00:37:48.804	0.294
06/15/2022 14:00:50	00:37:48.906	0.294
06/15/2022 14:00:50	00:37:49.009	0.294
06/15/2022 14:00:50	00:37:49.111	0.294
06/15/2022 14:00:50	00:37:49.212	0.294
06/15/2022 14:00:50	00:37:49.314	0.294
06/15/2022 14:00:51	00:37:49.416	0.294
06/15/2022 14:00:51	00:37:49.516	0.294
06/15/2022 14:00:51	00:37:49.616	0.294
06/15/2022 14:00:51	00:37:49.718	0.294
06/15/2022 14:00:51	00:37:49.818	0.294
06/15/2022 14:00:51	00:37:49.920	0.294
06/15/2022 14:00:51	00:37:50.022	0.294
06/15/2022 14:00:51	00:37:50.124	0.294
06/15/2022 14:00:51	00:37:50.226	0.294
06/15/2022 14:00:51	00:37:50.328	0.294
06/15/2022 14:00:52	00:37:50.431	0.294
06/15/2022 14:00:52	00:37:50.533	0.294
06/15/2022 14:00:52	00:37:50.634	0.294
06/15/2022 14:00:52	00:37:50.736	0.294
06/15/2022 14:00:52	00:37:50.836	0.294
06/15/2022 14:00:52	00:37:50.938	0.294
06/15/2022 14:00:52	00:37:51.038	0.294
06/15/2022 14:00:52	00:37:51.140	0.294
06/15/2022 14:00:52	00:37:51.242	0.294
06/15/2022 14:00:52	00:37:51.344	0.294
06/15/2022 14:00:53	00:37:51.446	0.294
06/15/2022 14:00:53	00:37:51.548	0.294
06/15/2022 14:00:53	00:37:51.650	0.294
06/15/2022 14:00:53	00:37:51.753	0.294
06/15/2022 14:00:53	00:37:51.855	0.294
06/15/2022 14:00:53	00:37:51.956	0.294
06/15/2022 14:00:53	00:37:52.059	0.294
06/15/2022 14:00:53	00:37:52.160	0.294
06/15/2022 14:00:53	00:37:52.262	0.294
06/15/2022 14:00:53	00:37:52.362	0.294
06/15/2022 14:00:54	00:37:52.462	0.294
06/15/2022 14:00:54	00:37:52.562	0.294
06/15/2022 14:00:54	00:37:52.664	0.294
06/15/2022 14:00:54	00:37:52.766	0.294
06/15/2022 14:00:54	00:37:52.868	0.294
06/15/2022 14:00:54	00:37:52.970	0.294
06/15/2022 14:00:54	00:37:53.072	0.294
06/15/2022 14:00:54	00:37:53.175	0.294
06/15/2022 14:00:54	00:37:53.277	0.294
06/15/2022 14:00:54	00:37:53.379	0.294
06/15/2022 14:00:55	00:37:53.480	0.294
06/15/2022 14:00:55	00:37:53.582	0.294
06/15/2022 14:00:55	00:37:53.682	0.293
06/15/2022 14:00:55	00:37:53.782	0.293
06/15/2022 14:00:55	00:37:53.882	0.293
06/15/2022 14:00:55	00:37:53.984	0.293
06/15/2022 14:00:55	00:37:54.086	0.293
06/15/2022 14:00:55	00:37:54.188	0.293
06/15/2022 14:00:55	00:37:54.290	0.293
06/15/2022 14:00:55	00:37:54.392	0.293
06/15/2022 14:00:56	00:37:54.494	0.293
06/15/2022 14:00:56	00:37:54.597	0.293
06/15/2022 14:00:56	00:37:54.699	0.293
06/15/2022 14:00:56	00:37:54.800	0.293
06/15/2022 14:00:56	00:37:54.902	0.293
06/15/2022 14:00:56	00:37:55.004	0.293
06/15/2022 14:00:56	00:37:55.104	0.293
06/15/2022 14:00:56	00:37:55.204	0.293
06/15/2022 14:00:56	00:37:55.304	0.293
06/15/2022 14:00:56	00:37:55.404	0.293
06/15/2022 14:00:57	00:37:55.506	0.293
06/15/2022 14:00:57	00:37:55.608	0.293
06/15/2022 14:00:57	00:37:55.710	0.293
06/15/2022 14:00:57	00:37:55.812	0.293
06/15/2022 14:00:57	00:37:55.914	0.293
06/15/2022 14:00:57	00:37:56.017	0.293
06/15/2022 14:00:57	00:37:56.118	0.293
06/15/2022 14:00:57	00:37:56.221	0.293
06/15/2022 14:00:57	00:37:56.322	0.293
06/15/2022 14:00:58	00:37:56.424	0.293
06/15/2022 14:00:58	00:37:56.531	0.293
06/15/2022 14:00:58	00:37:56.632	0.293
06/15/2022 14:00:58	00:37:56.732	0.293
06/15/2022 14:00:58	00:37:56.834	0.293
06/15/2022 14:00:58	00:37:56.936	0.293
06/15/2022 14:00:58	00:37:57.038	0.293
06/15/2022 14:00:58	00:37:57.140	0.293
06/15/2022 14:00:58	00:37:57.242	0.293
06/15/2022 14:00:58	00:37:57.344	0.293
06/15/2022 14:00:59	00:37:57.447	0.293
06/15/2022 14:00:59	00:37:57.548	0.293
06/15/2022 14:00:59	00:37:57.650	0.293
06/15/2022 14:00:59	00:37:57.752	0.293
06/15/2022 14:00:59	00:37:57.852	0.293
06/15/2022 14:00:59	00:37:57.952	0.293
06/15/2022 14:00:59	00:37:58.052	0.293
06/15/2022 14:00:59	00:37:58.154	0.293
06/15/2022 14:00:59	00:37:58.256	0.293
06/15/2022 14:00:59	00:37:58.358	0.293
06/15/2022 14:01:00	00:37:58.460	0.293
06/15/2022 14:01:00	00:37:58.562	0.293
06/15/2022 14:01:00	00:37:58.664	0.293
06/15/2022 14:01:00	00:37:58.766	0.293
06/15/2022 14:01:00	00:37:58.873	0.293
06/15/2022 14:01:00	00:37:58.976	0.293
06/15/2022 14:01:00	00:37:59.078	0.293
06/15/2022 14:01:00	00:37:59.180	0.293
06/15/2022 14:01:00	00:37:59.282	0.293
06/15/2022 14:01:00	00:37:59.382	0.293
06/15/2022 14:01:01	00:37:59.482	0.293
06/15/2022 14:01:01	00:37:59.584	0.293
06/15/2022 14:01:01	00:37:59.686	0.293
06/15/2022 14:01:01	00:37:59.788	0.293
06/15/2022 14:01:01	00:37:59.890	0.293
06/15/2022 14:01:01	00:37:59.992	0.293
06/15/2022 14:01:01	00:38:00.094	0.293
06/15/2022 14:01:01	00:38:00.196	0.293
06/15/2022 14:01:01	00:38:00.298	0.293
06/15/2022 14:01:01	00:38:00.405	0.293
06/15/2022 14:01:02	00:38:00.506	0.293
06/15/2022 14:01:02	00:38:00.606	0.293
06/15/2022 14:01:02	00:38:00.706	0.293
06/15/2022 14:01:02	00:38:00.806	0.293
06/15/2022 14:01:02	00:38:00.906	0.293
06/15/2022 14:01:02	00:38:01.008	0.293
06/15/2022 14:01:02	00:38:01.110	0.293
06/15/2022 14:01:02	00:38:01.212	0.293
06/15/2022 14:01:02	00:38:01.314	0.293
06/15/2022 14:01:02	00:38:01.416	0.293
06/15/2022 14:01:03	00:38:01.518	0.293
06/15/2022 14:01:03	00:38:01.619	0.293
06/15/2022 14:01:03	00:38:01.723	0.293
06/15/2022 14:01:03	00:38:01.824	0.293
06/15/2022 14:01:03	00:38:01.924	0.293
06/15/2022 14:01:03	00:38:02.024	0.293
06/15/2022 14:01:03	00:38:02.126	0.293
06/15/2022 14:01:03	00:38:02.228	0.293
06/15/2022 14:01:03	00:38:02.330	0.293
06/15/2022 14:01:03	00:38:02.432	0.293
06/15/2022 14:01:04	00:38:02.534	0.293
06/15/2022 14:01:04	00:38:02.636	0.293
06/15/2022 14:01:04	00:38:02.738	0.293
06/15/2022 14:01:04	00:38:02.840	0.292
06/15/2022 14:01:04	00:38:02.942	0.292
06/15/2022 14:01:04	00:38:03.044	0.292
06/15/2022 14:01:04	00:38:03.147	0.292
06/15/2022 14:01:04	00:38:03.248	0.292
06/15/2022 14:01:04	00:38:03.348	0.292
06/15/2022 14:01:04	00:38:03.448	0.292
06/15/2022 14:01:05	00:38:03.548	0.292
06/15/2022 14:01:05	00:38:03.648	0.292
06/15/2022 14:01:05	00:38:03.750	0.292
06/15/2022 14:01:05	00:38:03.852	0.292
06/15/2022 14:01:05	00:38:03.954	0.292
06/15/2022 14:01:05	00:38:04.056	0.292
06/15/2022 14:01:05	00:38:04.158	0.292
06/15/2022 14:01:05	00:38:04.260	0.292
06/15/2022 14:01:05	00:38:04.362	0.292
06/15/2022 14:01:05	00:38:04.465	0.292
06/15/2022 14:01:06	00:38:04.566	0.292
06/15/2022 14:01:06	00:38:04.668	0.292
06/15/2022 14:01:06	00:38:04.774	0.292
06/15/2022 14:01:06	00:38:04.876	0.292
06/15/2022 14:01:06	00:38:04.976	0.292
06/15/2022 14:01:06	00:38:05.076	0.292
06/15/2022 14:01:06	00:38:05.178	0.292
06/15/2022 14:01:06	00:38:05.280	0.292
06/15/2022 14:01:06	00:38:05.382	0.292
06/15/2022 14:01:06	00:38:05.484	0.292
06/15/2022 14:01:07	00:38:05.586	0.292
06/15/2022 14:01:07	00:38:05.688	0.292
06/15/2022 14:01:07	00:38:05.790	0.292
06/15/2022 14:01:07	00:38:05.892	0.292
06/15/2022 14:01:07	00:38:05.994	0.292
06/15/2022 14:01:07	00:38:06.096	0.292
06/15/2022 14:01:07	00:38:06.196	0.292
06/15/2022 14:01:07	00:38:06.296	0.292
06/15/2022 14:01:07	00:38:06.398	0.292
06/15/2022 14:01:08	00:38:06.500	0.292
06/15/2022 14:01:08	00:38:06.602	0.292
06/15/2022 14:01:08	00:38:06.704	0.292
06/15/2022 14:01:08	00:38:06.806	0.292
06/15/2022 14:01:08	00:38:06.908	0.292
06/15/2022 14:01:08	00:38:07.010	0.292
06/15/2022 14:01:08	00:38:07.115	0.292
06/15/2022 14:01:08	00:38:07.215	0.292
06/15/2022 14:01:08	00:38:07.318	0.292
06/15/2022 14:01:08	00:38:07.420	0.292
06/15/2022 14:01:09	00:38:07.520	0.292
06/15/2022 14:01:09	00:38:07.620	0.292
06/15/2022 14:01:09	00:38:07.722	0.292
06/15/2022 14:01:09	00:38:07.824	0.292
06/15/2022 14:01:09	00:38:07.926	0.292
06/15/2022 14:01:09	00:38:08.028	0.292
06/15/2022 14:01:09	00:38:08.130	0.292
06/15/2022 14:01:09	00:38:08.232	0.292
06/15/2022 14:01:09	00:38:08.334	0.292
06/15/2022 14:01:09	00:38:08.436	0.292
06/15/2022 14:01:10	00:38:08.538	0.292
06/15/2022 14:01:10	00:38:08.639	0.292
06/15/2022 14:01:10	00:38:08.742	0.292
06/15/2022 14:01:10	00:38:08.844	0.292
06/15/2022 14:01:10	00:38:08.952	0.292
06/15/2022 14:01:10	00:38:09.052	0.292
06/15/2022 14:01:10	00:38:09.152	0.292
06/15/2022 14:01:10	00:38:09.252	0.292
06/15/2022 14:01:10	00:38:09.354	0.292
06/15/2022 14:01:10	00:38:09.456	0.292
06/15/2022 14:01:11	00:38:09.558	0.292
06/15/2022 14:01:11	00:38:09.660	0.292
06/15/2022 14:01:11	00:38:09.762	0.292
06/15/2022 14:01:11	00:38:09.864	0.292
06/15/2022 14:01:11	00:38:09.966	0.292
06/15/2022 14:01:11	00:38:10.067	0.292
06/15/2022 14:01:11	00:38:10.170	0.292
06/15/2022 14:01:11	00:38:10.272	0.292
06/15/2022 14:01:11	00:38:10.372	0.292
06/15/2022 14:01:11	00:38:10.472	0.292
06/15/2022 14:01:12	00:38:10.574	0.292
06/15/2022 14:01:12	00:38:10.676	0.292
06/15/2022 14:01:12	00:38:10.778	0.292
06/15/2022 14:01:12	00:38:10.880	0.292
06/15/2022 14:01:12	00:38:10.982	0.292
06/15/2022 14:01:12	00:38:11.084	0.292
06/15/2022 14:01:12	00:38:11.186	0.292
06/15/2022 14:01:12	00:38:11.288	0.292
06/15/2022 14:01:12	00:38:11.390	0.292
06/15/2022 14:01:12	00:38:11.491	0.292
06/15/2022 14:01:13	00:38:11.594	0.292
06/15/2022 14:01:13	00:38:11.696	0.292
06/15/2022 14:01:13	00:38:11.796	0.292
06/15/2022 14:01:13	00:38:11.896	0.292
06/15/2022 14:01:13	00:38:11.998	0.292
06/15/2022 14:01:13	00:38:12.100	0.292
06/15/2022 14:01:13	00:38:12.202	0.291
06/15/2022 14:01:13	00:38:12.304	0.291
06/15/2022 14:01:13	00:38:12.406	0.291
06/15/2022 14:01:13	00:38:12.508	0.291
06/15/2022 14:01:14	00:38:12.610	0.291
06/15/2022 14:01:14	00:38:12.712	0.291
06/15/2022 14:01:14	00:38:12.813	0.291
06/15/2022 14:01:14	00:38:12.916	0.291
06/15/2022 14:01:14	00:38:13.016	0.291
06/15/2022 14:01:14	00:38:13.118	0.291
06/15/2022 14:01:14	00:38:13.218	0.291
06/15/2022 14:01:14	00:38:13.318	0.291
06/15/2022 14:01:14	00:38:13.420	0.291
06/15/2022 14:01:14	00:38:13.522	0.291
06/15/2022 14:01:15	00:38:13.624	0.291
06/15/2022 14:01:15	00:38:13.726	0.291
06/15/2022 14:01:15	00:38:13.828	0.291
06/15/2022 14:01:15	00:38:13.930	0.291
06/15/2022 14:01:15	00:38:14.032	0.291
06/15/2022 14:01:15	00:38:14.134	0.291
06/15/2022 14:01:15	00:38:14.235	0.291
06/15/2022 14:01:15	00:38:14.338	0.291
06/15/2022 14:01:15	00:38:14.440	0.291
06/15/2022 14:01:15	00:38:14.540	0.291
06/15/2022 14:01:16	00:38:14.640	0.291
06/15/2022 14:01:16	00:38:14.740	0.291
06/15/2022 14:01:16	00:38:14.842	0.291
06/15/2022 14:01:16	00:38:14.944	0.291
06/15/2022 14:01:16	00:38:15.046	0.291
06/15/2022 14:01:16	00:38:15.148	0.291
06/15/2022 14:01:16	00:38:15.250	0.291
06/15/2022 14:01:16	00:38:15.352	0.291
06/15/2022 14:01:16	00:38:15.454	0.291
06/15/2022 14:01:16	00:38:15.556	0.291
06/15/2022 14:01:17	00:38:15.658	0.291
06/15/2022 14:01:17	00:38:15.760	0.291
06/15/2022 14:01:17	00:38:15.860	0.291
06/15/2022 14:01:17	00:38:15.960	0.291
06/15/2022 14:01:17	00:38:16.060	0.291
06/15/2022 14:01:17	00:38:16.160	0.291
06/15/2022 14:01:17	00:38:16.262	0.291
06/15/2022 14:01:17	00:38:16.364	0.291
06/15/2022 14:01:17	00:38:16.466	0.291
06/15/2022 14:01:18	00:38:16.568	0.291
06/15/2022 14:01:18	00:38:16.670	0.291
06/15/2022 14:01:18	00:38:16.772	0.291
06/15/2022 14:01:18	00:38:16.874	0.291
06/15/2022 14:01:18	00:38:16.976	0.291
06/15/2022 14:01:18	00:38:17.077	0.291
06/15/2022 14:01:18	00:38:17.180	0.291
06/15/2022 14:01:18	00:38:17.280	0.291
06/15/2022 14:01:18	00:38:17.382	0.291
06/15/2022 14:01:18	00:38:17.482	0.291
06/15/2022 14:01:19	00:38:17.582	0.291
06/15/2022 14:01:19	00:38:17.684	0.291
06/15/2022 14:01:19	00:38:17.786	0.291
06/15/2022 14:01:19	00:38:17.888	0.291
06/15/2022 14:01:19	00:38:17.990	0.291
06/15/2022 14:01:19	00:38:18.092	0.291
06/15/2022 14:01:19	00:38:18.194	0.291
06/15/2022 14:01:19	00:38:18.296	0.291
06/15/2022 14:01:19	00:38:18.397	0.291
06/15/2022 14:01:19	00:38:18.499	0.291
06/15/2022 14:01:20	00:38:18.602	0.291
06/15/2022 14:01:20	00:38:18.702	0.291
06/15/2022 14:01:20	00:38:18.802	0.291
06/15/2022 14:01:20	00:38:18.904	0.291
06/15/2022 14:01:20	00:38:19.006	0.291
06/15/2022 14:01:20	00:38:19.108	0.291
06/15/2022 14:01:20	00:38:19.210	0.291
06/15/2022 14:01:20	00:38:19.312	0.291
06/15/2022 14:01:20	00:38:19.414	0.291
06/15/2022 14:01:20	00:38:19.516	0.291
06/15/2022 14:01:21	00:38:19.618	0.291
06/15/2022 14:01:21	00:38:19.719	0.291
06/15/2022 14:01:21	00:38:19.821	0.291
06/15/2022 14:01:21	00:38:19.923	0.291
06/15/2022 14:01:21	00:38:20.024	0.291
06/15/2022 14:01:21	00:38:20.126	0.291
06/15/2022 14:01:21	00:38:20.226	0.291
06/15/2022 14:01:21	00:38:20.326	0.291
06/15/2022 14:01:21	00:38:20.428	0.291
06/15/2022 14:01:21	00:38:20.530	0.291
06/15/2022 14:01:22	00:38:20.632	0.291
06/15/2022 14:01:22	00:38:20.734	0.291
06/15/2022 14:01:22	00:38:20.836	0.291
06/15/2022 14:01:22	00:38:20.938	0.291
06/15/2022 14:01:22	00:38:21.040	0.291
06/15/2022 14:01:22	00:38:21.141	0.291
06/15/2022 14:01:22	00:38:21.243	0.291
06/15/2022 14:01:22	00:38:21.345	0.290
06/15/2022 14:01:22	00:38:21.448	0.290
06/15/2022 14:01:22	00:38:21.548	0.290
06/15/2022 14:01:23	00:38:21.648	0.290
06/15/2022 14:01:23	00:38:21.750	0.290
06/15/2022 14:01:23	00:38:21.852	0.290
06/15/2022 14:01:23	00:38:21.954	0.290
06/15/2022 14:01:23	00:38:22.056	0.290
06/15/2022 14:01:23	00:38:22.158	0.290
06/15/2022 14:01:23	00:38:22.260	0.290
06/15/2022 14:01:23	00:38:22.362	0.290
06/15/2022 14:01:23	00:38:22.463	0.290
06/15/2022 14:01:23	00:38:22.565	0.290
06/15/2022 14:01:24	00:38:22.667	0.290
06/15/2022 14:01:24	00:38:22.767	0.290
06/15/2022 14:01:24	00:38:22.868	0.290
06/15/2022 14:01:24	00:38:22.968	0.290
06/15/2022 14:01:24	00:38:23.068	0.290
06/15/2022 14:01:24	00:38:23.170	0.290
06/15/2022 14:01:24	00:38:23.272	0.290
06/15/2022 14:01:24	00:38:23.374	0.290
06/15/2022 14:01:24	00:38:23.476	0.290
06/15/2022 14:01:24	00:38:23.578	0.290
06/15/2022 14:01:25	00:38:23.680	0.290
06/15/2022 14:01:25	00:38:23.782	0.290
06/15/2022 14:01:25	00:38:23.883	0.290
06/15/2022 14:01:25	00:38:23.985	0.290
06/15/2022 14:01:25	00:38:24.085	0.290
06/15/2022 14:01:25	00:38:24.188	0.290
06/15/2022 14:01:25	00:38:24.290	0.290
06/15/2022 14:01:25	00:38:24.390	0.290
06/15/2022 14:01:25	00:38:24.490	0.290
06/15/2022 14:01:25	00:38:24.592	0.290
06/15/2022 14:01:26	00:38:24.694	0.290
06/15/2022 14:01:26	00:38:24.796	0.290
06/15/2022 14:01:26	00:38:24.898	0.290
06/15/2022 14:01:26	00:38:25.000	0.290
06/15/2022 14:01:26	00:38:25.102	0.290
06/15/2022 14:01:26	00:38:25.203	0.290
06/15/2022 14:01:26	00:38:25.305	0.290
06/15/2022 14:01:26	00:38:25.407	0.290
06/15/2022 14:01:26	00:38:25.507	0.290
06/15/2022 14:01:27	00:38:25.608	0.290
06/15/2022 14:01:27	00:38:25.708	0.290
06/15/2022 14:01:27	00:38:25.808	0.290
06/15/2022 14:01:27	00:38:25.910	0.290
06/15/2022 14:01:27	00:38:26.012	0.290
06/15/2022 14:01:27	00:38:26.114	0.290
06/15/2022 14:01:27	00:38:26.216	0.290
06/15/2022 14:01:27	00:38:26.318	0.290
06/15/2022 14:01:27	00:38:26.420	0.290
06/15/2022 14:01:27	00:38:26.522	0.290
06/15/2022 14:01:28	00:38:26.624	0.290
06/15/2022 14:01:28	00:38:26.725	0.290
06/15/2022 14:01:28	00:38:26.827	0.290
06/15/2022 14:01:28	00:38:26.927	0.290
06/15/2022 14:01:28	00:38:27.028	0.290
06/15/2022 14:01:28	00:38:27.130	0.290
06/15/2022 14:01:28	00:38:27.232	0.290
06/15/2022 14:01:28	00:38:27.334	0.290
06/15/2022 14:01:28	00:38:27.436	0.290
06/15/2022 14:01:28	00:38:27.538	0.290
06/15/2022 14:01:29	00:38:27.640	0.290
06/15/2022 14:01:29	00:38:27.742	0.290
06/15/2022 14:01:29	00:38:27.844	0.290
06/15/2022 14:01:29	00:38:27.946	0.290
06/15/2022 14:01:29	00:38:28.047	0.290
06/15/2022 14:01:29	00:38:28.149	0.290
06/15/2022 14:01:29	00:38:28.251	0.290
06/15/2022 14:01:29	00:38:28.353	0.290
06/15/2022 14:01:29	00:38:28.454	0.290
06/15/2022 14:01:29	00:38:28.556	0.290
06/15/2022 14:01:30	00:38:28.658	0.290
06/15/2022 14:01:30	00:38:28.760	0.290
06/15/2022 14:01:30	00:38:28.862	0.290
06/15/2022 14:01:30	00:38:28.964	0.290
06/15/2022 14:01:30	00:38:29.066	0.290
06/15/2022 14:01:30	00:38:29.168	0.290
06/15/2022 14:01:30	00:38:29.270	0.290
06/15/2022 14:01:30	00:38:29.372	0.290
06/15/2022 14:01:30	00:38:29.474	0.290
06/15/2022 14:01:30	00:38:29.575	0.290
06/15/2022 14:01:31	00:38:29.677	0.290
06/15/2022 14:01:31	00:38:29.779	0.290
06/15/2022 14:01:31	00:38:29.880	0.290
06/15/2022 14:01:31	00:38:29.980	0.290
06/15/2022 14:01:31	00:38:30.082	0.290
06/15/2022 14:01:31	00:38:30.184	0.290
06/15/2022 14:01:31	00:38:30.286	0.290
06/15/2022 14:01:31	00:38:30.388	0.290
06/15/2022 14:01:31	00:38:30.490	0.290
06/15/2022 14:01:31	00:38:30.592	0.290
06/15/2022 14:01:32	00:38:30.694	0.289
06/15/2022 14:01:32	00:38:30.796	0.289
06/15/2022 14:01:32	00:38:30.897	0.289
06/15/2022 14:01:32	00:38:30.999	0.289
06/15/2022 14:01:32	00:38:31.101	0.289
06/15/2022 14:01:32	00:38:31.201	0.289
06/15/2022 14:01:32	00:38:31.304	0.289
06/15/2022 14:01:32	00:38:31.406	0.289
06/15/2022 14:01:32	00:38:31.508	0.289
06/15/2022 14:01:32	00:38:31.610	0.289
06/15/2022 14:01:33	00:38:31.712	0.289
06/15/2022 14:01:33	00:38:31.814	0.289
06/15/2022 14:01:33	00:38:31.916	0.289
06/15/2022 14:01:33	00:38:32.018	0.289
06/15/2022 14:01:33	00:38:32.120	0.289
06/15/2022 14:01:33	00:38:32.221	0.289
06/15/2022 14:01:33	00:38:32.323	0.289
06/15/2022 14:01:33	00:38:32.425	0.289
06/15/2022 14:01:33	00:38:32.525	0.289
06/15/2022 14:01:33	00:38:32.626	0.289
06/15/2022 14:01:34	00:38:32.726	0.289
06/15/2022 14:01:34	00:38:32.828	0.289
06/15/2022 14:01:34	00:38:32.930	0.289
06/15/2022 14:01:34	00:38:33.032	0.289
06/15/2022 14:01:34	00:38:33.134	0.289
06/15/2022 14:01:34	00:38:33.236	0.289
06/15/2022 14:01:34	00:38:33.338	0.289
06/15/2022 14:01:34	00:38:33.440	0.289
06/15/2022 14:01:34	00:38:33.542	0.289
06/15/2022 14:01:34	00:38:33.643	0.289
06/15/2022 14:01:35	00:38:33.745	0.289
06/15/2022 14:01:35	00:38:33.847	0.289
06/15/2022 14:01:35	00:38:33.947	0.289
06/15/2022 14:01:35	00:38:34.049	0.289
06/15/2022 14:01:35	00:38:34.150	0.289
06/15/2022 14:01:35	00:38:34.252	0.289
06/15/2022 14:01:35	00:38:34.354	0.289
06/15/2022 14:01:35	00:38:34.456	0.289
06/15/2022 14:01:35	00:38:34.558	0.289
06/15/2022 14:01:36	00:38:34.660	0.289
06/15/2022 14:01:36	00:38:34.762	0.289
06/15/2022 14:01:36	00:38:34.864	0.289
06/15/2022 14:01:36	00:38:34.965	0.289
06/15/2022 14:01:36	00:38:35.067	0.289
06/15/2022 14:01:36	00:38:35.169	0.289
06/15/2022 14:01:36	00:38:35.269	0.289
06/15/2022 14:01:36	00:38:35.369	0.289
06/15/2022 14:01:36	00:38:35.472	0.289
06/15/2022 14:01:36	00:38:35.572	0.289
06/15/2022 14:01:37	00:38:35.674	0.289
06/15/2022 14:01:37	00:38:35.776	0.289
06/15/2022 14:01:37	00:38:35.878	0.289
06/15/2022 14:01:37	00:38:35.980	0.289
06/15/2022 14:01:37	00:38:36.082	0.289
06/15/2022 14:01:37	00:38:36.184	0.289
06/15/2022 14:01:37	00:38:36.286	0.289
06/15/2022 14:01:37	00:38:36.387	0.289
06/15/2022 14:01:37	00:38:36.489	0.289
06/15/2022 14:01:37	00:38:36.591	0.289
06/15/2022 14:01:38	00:38:36.691	0.289
06/15/2022 14:01:38	00:38:36.791	0.289
06/15/2022 14:01:38	00:38:36.892	0.289
06/15/2022 14:01:38	00:38:36.992	0.289
06/15/2022 14:01:38	00:38:37.094	0.289
06/15/2022 14:01:38	00:38:37.196	0.289
06/15/2022 14:01:38	00:38:37.298	0.289
06/15/2022 14:01:38	00:38:37.400	0.289
06/15/2022 14:01:38	00:38:37.502	0.289
06/15/2022 14:01:38	00:38:37.604	0.289
06/15/2022 14:01:39	00:38:37.706	0.289
06/15/2022 14:01:39	00:38:37.807	0.289
06/15/2022 14:01:39	00:38:37.909	0.289
06/15/2022 14:01:39	00:38:38.009	0.289
06/15/2022 14:01:39	00:38:38.111	0.289
06/15/2022 14:01:39	00:38:38.215	0.289
06/15/2022 14:01:39	00:38:38.316	0.289
06/15/2022 14:01:39	00:38:38.418	0.289
06/15/2022 14:01:39	00:38:38.520	0.289
06/15/2022 14:01:39	00:38:38.622	0.289
06/15/2022 14:01:40	00:38:38.724	0.289
06/15/2022 14:01:40	00:38:38.826	0.289
06/15/2022 14:01:40	00:38:38.928	0.289
06/15/2022 14:01:40	00:38:39.030	0.289
06/15/2022 14:01:40	00:38:39.132	0.289
06/15/2022 14:01:40	00:38:39.233	0.289
06/15/2022 14:01:40	00:38:39.335	0.289
06/15/2022 14:01:40	00:38:39.435	0.289
06/15/2022 14:01:40	00:38:39.535	0.289
06/15/2022 14:01:40	00:38:39.635	0.289
06/15/2022 14:01:41	00:38:39.736	0.289
06/15/2022 14:01:41	00:38:39.838	0.288
06/15/2022 14:01:41	00:38:39.938	0.288
06/15/2022 14:01:41	00:38:40.038	0.288
06/15/2022 14:01:41	00:38:40.140	0.288
06/15/2022 14:01:41	00:38:40.242	0.288
06/15/2022 14:01:41	00:38:40.344	0.288
06/15/2022 14:01:41	00:38:40.446	0.288
06/15/2022 14:01:41	00:38:40.548	0.288
06/15/2022 14:01:41	00:38:40.649	0.288
06/15/2022 14:01:42	00:38:40.751	0.288
06/15/2022 14:01:42	00:38:40.853	0.288
06/15/2022 14:01:42	00:38:40.953	0.288
06/15/2022 14:01:42	00:38:41.053	0.288
06/15/2022 14:01:42	00:38:41.156	0.288
06/15/2022 14:01:42	00:38:41.258	0.288
06/15/2022 14:01:42	00:38:41.358	0.288
06/15/2022 14:01:42	00:38:41.460	0.288
06/15/2022 14:01:42	00:38:41.562	0.288
